text,label
"bogdanovich puts history in perspective and , via kirsten dunst 's remarkable performance , he showcases davies as a young woman of great charm , generosity and diplomacy . ",positive
father cliché ,negative
domestic tension and unhappiness ,negative
"the effort is sincere and the results are honest , but the film is so bleak that it 's hardly watchable ",negative
called the best korean film of 2002 ,positive
one of the best rock ,positive
it forces you to watch people doing unpleasant things to each other and themselves ,positive
of the holiday box office pie ,positive
inexpressible and drab wannabe ,negative
"the hail of bullets , none of which ever seem to hit ",negative
"like an extended , open-ended poem than a traditionally structured story ",positive
"'s about as convincing as any other arnie musclefest , but has a little too much resonance with real world events and ",negative
to hate ,negative
to be mesmerised ,positive
the people who loved the 1989 paradiso will prefer this new version ,positive
a lot of energy ,positive
for its success on a patient viewer ,positive
"while tattoo borrows heavily from both seven and the silence of the lambs , it manages to maintain both a level of sophisticated intrigue and human-scale characters that suck the audience in . ",positive
this may be burns 's strongest film since the brothers mcmullen . ,positive
turned down ,negative
"timely , tongue-in-cheek ",positive
undramatic ,negative
the pile of useless actioners ,negative
morton deserves an oscar nomination . ,positive
weirdly engaging and unpredictable character pieces ,positive
efficiency and an affection for the period ,positive
manages to accomplish what few sequels can -- it equals the original and in some ways even betters it ,positive
does not work . ,negative
it is n't merely offensive ,negative
tell a story about the vietnam war before the pathology set in ,positive
it irrigates our souls . ,positive
a hint of humor ,positive
with a big heart ,positive
"a rollicking adventure for you and all your mateys , regardless of their ages ",positive
its most immediate and most obvious pleasure ,positive
"there are laughs aplenty , and , as a bonus , viewers do n't have to worry about being subjected to farts , urine , feces , semen , or any of the other foul substances that have overrun modern-day comedies ",positive
"one of those rare films that seems as though it was written for no one , but somehow manages to convince almost everyone that it was put on the screen , just for them . ",positive
made a decent ` intro ' documentary ,positive
"makes us see familiar issues , like racism and homophobia , in a fresh way . ",positive
the film goes right over the edge and kills every sense of believability ,negative
"a beyond-lame satire , teddy bears ' picnic ranks among the most pitiful directing debuts by an esteemed writer-actor . ",negative
emotional seesawing ,negative
movies with the courage to go over the top and movies that do n't care about being stupid ,positive
target audience has n't graduated from junior high school ,negative
this intricately structured and well-realized drama ,positive
embracing ,positive
the film a celluloid litmus test for the intellectual and emotional pedigree of your date and a giant step backward for a director i admire ,negative
"a meditation on faith and madness , frailty is blood-curdling stuff . ",positive
a pretty listless collection ,negative
other than its oscar-sweeping franchise predecessor ,positive
almost everyone growing up believes their family must look like `` the addams family '' to everyone looking in ,positive
have been called freddy gets molested by a dog ,negative
moody male hustler ,negative
uselessly redundant and shamelessly money-grubbing than most third-rate horror sequels ,negative
"the film is filled with humorous observations about the general absurdity of modern life as seen through the eyes outsiders , but deftly manages to avoid many of the condescending stereotypes that so often plague films dealing with the mentally ill ",positive
which is mostly a bore ,negative
an entertaining mix of period drama and flat-out farce that should please history fans ,positive
suspect that you 'll be as bored watching morvern callar as the characters are in it . ,negative
"the problems and characters it reveals are universal and involving , and the film itself -- as well its delightful cast -- is so breezy , pretty and gifted , it really won my heart . ",positive
love this movie ,positive
"... the efforts of its star , kline , to lend some dignity to a dumb story are for naught . ",negative
flat as the scruffy sands of its titular community ,negative
"liberal doses of dark humor , gorgeous exterior photography , and a stable-full of solid performances ",positive
